,ID,Word,Count
2572,2572,junior,11
2573,2573,projection,11
2574,2574,antibody,10
2575,2575,caffeine,59
2576,2576,bike_helmet,11
2577,2577,illegal,33
2578,2578,ultrasound,30
2579,2579,trace,19
2580,2580,colorado,100
2581,2581,marijuana,265
2582,2582,selling,108
2583,2583,surprisingly,13
2584,2584,h5n1,33
2585,2585,cite,11
2586,2586,bottle,28
2587,2587,feeding,51
2588,2588,abroad,20
2589,2589,developing_world,10
2590,2590,extreme,44
2591,2591,pig,18
2592,2592,produce,67
2593,2593,suffers,25
2594,2594,healthy_meal,19
2595,2595,simple,220
2596,2596,healthy_habit,23
2597,2597,inspire,21
2598,2598,funny,23
2599,2599,vitamin_e,18
2600,2600,expect,49
2601,2601,relationship,117
2602,2602,double_mastectomy,27
2603,2603,mastectomy,61
2604,2604,restrict,13
2605,2605,register,125
2606,2606,said,82
2607,2607,solving,21
2608,2608,arthritis,89
2609,2609,branding,12
2610,2610,moved,18
2611,2611,spill,19
2612,2612,vaccine_trial,12
2613,2613,prepared,37
2614,2614,bucket,25
2615,2615,cancer_survivor,35
2616,2616,bell,25
2617,2617,boxing,11
2618,2618,mri,31
2619,2619,powerful,107
2620,2620,seizure,39
2621,2621,doubled,16
2622,2622,reverse,34
2623,2623,deemed,17
2624,2624,east,46
2625,2625,middle_east,25
2626,2626,modern,32
2627,2627,print,23
2628,2628,apple,122
2629,2629,battery,14
2630,2630,bedside,10
2631,2631,supreme,142
2632,2632,supreme_court,139
2633,2633,fair,21
2634,2634,bond,31
2635,2635,james,16
2636,2636,alone,68
2637,2637,nature,36
2638,2638,inspector,15
2639,2639,bomb,28
2640,2640,deficiency,23
2641,2641,specialist,29
2642,2642,artificial_sweetener,15
2643,2643,sweetener,25
2644,2644,unless,19
2645,2645,weekly,114
2646,2646,genome,51
2647,2647,singing,10
2648,2648,beneficiary,13
2649,2649,philippine,24
2650,2650,consultation,11
2651,2651,birth_rate,18
2652,2652,oldest,22
2653,2653,lobby,38
2654,2654,provides,29
2655,2655,pump,45
2656,2656,prevention,126
2657,2657,limbo,15
2658,2658,differently,18
2659,2659,heart_beat,11
2660,2660,substitute,12
2661,2661,dengue_fever,19
2662,2662,poultry,57
2663,2663,head_injury,23
2664,2664,talent,14
2665,2665,boot,18
2666,2666,fda,937
2667,2667,genetic_test,14
2668,2668,typhoon,14
2669,2669,steep,10
2670,2670,paid,80
2671,2671,creates,36
2672,2672,radiation,53
2673,2673,friendship,13
2674,2674,enhance,10
2675,2675,legally,11
2676,2676,supermarket,18
2677,2677,prepare,43
2678,2678,fungal,26
2679,2679,prolong,11
2680,2680,prescribing,30
2681,2681,nyc,109
2682,2682,slower,11
2683,2683,study_link,37
2684,2684,thought,179
2685,2685,fixed,12
2686,2686,teen_girl,15
2687,2687,restore,14
2688,2688,sanitation,13
2689,2689,field,41
2690,2690,richard,26
2691,2691,resign,16
2692,2692,bone_marrow,23
2693,2693,marrow,24
2694,2694,ache,11
2695,2695,nothing,55
2696,2696,jail,23
2697,2697,paperwork,11
2698,2698,climate,38
2699,2699,mile,48
2700,2700,suspends,28
2701,2701,french,43
2702,2702,leaving,38
2703,2703,diagnose,28
2704,2704,proposes,101
2705,2705,coming,163
2706,2706,report_say,63
2707,2707,speed,81
2708,2708,seem,88
2709,2709,test_positive,52
2710,2710,litigation,10
2711,2711,ride,46
2712,2712,squat,22
2713,2713,hiding,17
2714,2714,bully,33
2715,2715,acid,40
2716,2716,prone,40
2717,2717,spends,14
2718,2718,trans,39
2719,2719,trans_fat,22
2720,2720,health_spending,42
2721,2721,loser,25
2722,2722,urine,13
2723,2723,justice,40
2724,2724,sculpt,21
2725,2725,minority,31
2726,2726,formula,30
2727,2727,rabies,16
2728,2728,modest,17
2729,2729,hysterectomy,25
2730,2730,market,156
2731,2731,chat,243
2732,2732,sars,45
2733,2733,attempt,21
2734,2734,slowdown,12
2735,2735,keeping,89
2736,2736,hip,21
2737,2737,gardening,10
2738,2738,longer_life,35
2739,2739,soldier,56
2740,2740,warm,66
2741,2741,youtube,23
2742,2742,candidate,27
2743,2743,excuse,47
2744,2744,metabolism,93
2745,2745,smoothy,17
2746,2746,direct,24
2747,2747,next_year,39
2748,2748,prescribe,24
2749,2749,becomes,57
2750,2750,black_woman,21
2751,2751,diary,11
2752,2752,baldness,17
2753,2753,academic,16
2754,2754,glitch,35
2755,2755,park,49
2756,2756,polio_outbreak,11
2757,2757,heart_failure,57
2758,2758,peek,17
2759,2759,window,25
2760,2760,cognitive,28
2761,2761,toxin,28
2762,2762,blame,99
2763,2763,blocked,14
2764,2764,merger,22
2765,2765,blog,330
2766,2766,write,52
2767,2767,genuine,50
2768,2768,interview,37
2769,2769,a_tale,11
2770,2770,beauty_tip,23
2771,2771,laugh,30
2772,2772,lisa,12
2773,2773,think,523
2774,2774,implication,17
2775,2775,osteoporosis,21
2776,2776,were,27
2777,2777,med,106
2778,2778,shed,66
2779,2779,court_order,10
2780,2780,alternative,102
2781,2781,kissing,14
2782,2782,hype,14
2783,2783,unhappy,11
2784,2784,prisoner,12
2785,2785,file,36
2786,2786,guilt,22
2787,2787,noise,30
2788,2788,banning,13
2789,2789,shoe,41
2790,2790,wear,53
2791,2791,probiotic,30
2792,2792,gender,39
2793,2793,affecting,14
2794,2794,lifestyle_change,20
2795,2795,overeat,13
2796,2796,health_plan,159
2797,2797,knife,11
2798,2798,digital,46
2799,2799,button,17
2800,2800,reset,12
2801,2801,balance,81
2802,2802,cocktail,45
2803,2803,flexible,17
2804,2804,sentence,10
2805,2805,identical,14
2806,2806,improvement,26
2807,2807,careful,18
2808,2808,hummus,17
2809,2809,u_s,1649
2810,2810,canadian,174
2811,2811,executive,36
2812,2812,sued,12
2813,2813,manitoba,18
2814,2814,tylenol,16
2815,2815,cop,10
2816,2816,hamilton,30
2817,2817,pro,36
2818,2818,wind,14
2819,2819,regulation,40
2820,2820,sold,38
2821,2821,unproven,14
2822,2822,vancouver,15
2823,2823,advises,24
2824,2824,health_canada,45
2825,2825,climate_change,24
2826,2826,obama_say,24
2827,2827,preschool,12
2828,2828,spur,62
2829,2829,accused,30
2830,2830,into,134
2831,2831,expose,21
2832,2832,despite,145
2833,2833,dollar,28
2834,2834,fill,53
2835,2835,blood_transfusion,15
2836,2836,fish,140
2837,2837,severe,62
2838,2838,transfusion,20
2839,2839,craig,16
2840,2840,jenny,11
2841,2841,watcher,11
2842,2842,stricken,44
2843,2843,avian,25
2844,2844,criminal,17
2845,2845,mart,13
2846,2846,sell,84
2847,2847,shopper,20
2848,2848,western,25
2849,2849,alberta,44
2850,2850,even,424
2851,2851,fracking,10
2852,2852,oxycontin,14
2853,2853,b_c,53
2854,2854,vacation,43
2855,2855,improves,44
2856,2856,blast,33
2857,2857,loud,13
2858,2858,smartphone,33
2859,2859,employee,69
2860,2860,pediatric,18
2861,2861,printing,14
2862,2862,costco,11
2863,2863,roasted,41
2864,2864,antibiotic_resistant,14
2865,2865,model,102
2866,2866,ontario,94
2867,2867,coverage,360
2868,2868,health_coverage,85
2869,2869,way,801
2870,2870,ford,20
2871,2871,natural,108
2872,2872,product,169
2873,2873,rt,7811
2874,2874,note,32
2875,2875,viral,46
2876,2876,went,48
2877,2877,writing,29
2878,2878,exist,15
2879,2879,fetal,19
2880,2880,facility,26
2881,2881,medical_marijuana,112
2882,2882,tour,21
2883,2883,probably,93
2884,2884,detergent,11
2885,2885,pod,11
2886,2886,saskatchewan,16
2887,2887,acetaminophen,21
2888,2888,concludes,10
2889,2889,fecal,16
2890,2890,fecal_transplant,15
2891,2891,willing,11
2892,2892,nunavut,21
2893,2893,pediatrician,65
2894,2894,respiratory,41
2895,2895,respiratory_illness,13
2896,2896,program,219
2897,2897,adhd_drug,25
2898,2898,follow,185
2899,2899,hockey,21
2900,2900,medication,91
2901,2901,universal,23
2902,2902,airline,33
2903,2903,unveils,21
2904,2904,inquest,14
2905,2905,gone,35
2906,2906,ottawa,38
2907,2907,customer,32
2908,2908,embryo,17
2909,2909,brca,15
2910,2910,aboriginal,18
2911,2911,considering,29
2912,2912,exchange,471
2913,2913,governor,76
2914,2914,republican,58
2915,2915,exemption,20
2916,2916,hotspot,11
2917,2917,quantity,14
2918,2918,suggests,253
2919,2919,pioneer,27
2920,2920,removal,35
2921,2921,real_life,19
2922,2922,religious,29
2923,2923,freeze,18
2924,2924,antidepressant,62
2925,2925,sexual,116
2926,2926,nova,17
2927,2927,nova_scotia,17
2928,2928,scotia,17
2929,2929,sexual_assault,19
2930,2930,vet,53
2931,2931,twitter,88
2932,2932,almond,47
2933,2933,maple,14
2934,2934,syrup,18
2935,2935,experiment,60
2936,2936,health_organization,22
2937,2937,organization,35
2938,2938,several,29
2939,2939,prescription_drug,50
2940,2940,snow,29
2941,2941,spring,130
2942,2942,lock,13
2943,2943,next_week,14
2944,2944,er,135
2945,2945,implement,13
2946,2946,recommendation,26
2947,2947,toronto,33
2948,2948,quebec,46
2949,2949,setback,24
2950,2950,study_show,109
2951,2951,expert_warn,20
2952,2952,lowering,18
2953,2953,coke,17
2954,2954,snack,218
2955,2955,trigger,91
2956,2956,hospitalized,51
2957,2957,germ,68
2958,2958,store,72
2959,2959,h1n1,19
2960,2960,contracted,17
2961,2961,natural_remedy,15
2962,2962,vaccinate,16
2963,2963,wood,11
2964,2964,just,249
2965,2965,stir,35
2966,2966,expecting,21
2967,2967,substance,14
2968,2968,combo,41
2969,2969,diet_exercise,28
2970,2970,jean,18
2971,2971,confirmed_case,11
2972,2972,grows,38
2973,2973,phase,27
2974,2974,offensive,10
2975,2975,winnipeg,22
2976,2976,confusion,29
2977,2977,might_ease,16
2978,2978,ass,16
2979,2979,independent,16
2980,2980,region,39
2981,2981,building,50
2982,2982,allegation,11
2983,2983,awaits,13
2984,2984,federal,188
2985,2985,coronavirus,30
2986,2986,here,858
2987,2987,posting,10
2988,2988,covered,52
2989,2989,lifetime,32
2990,2990,surprise,92
2991,2991,daylight,12
2992,2992,daylight_saving,11
2993,2993,snooze,20
2994,2994,amazing,93
2995,2995,courage,12
2996,2996,traditional,33
2997,2997,egg,67
2998,2998,instead,106
2999,2999,lady,58
3000,3000,experimental_ebola,60
3001,3001,quickly,33
3002,3002,marketing,43
3003,3003,wednesday,26
3004,3004,traffic,26
3005,3005,designed,26
3006,3006,truly,21
3007,3007,obstacle,18
3008,3008,bake,19
3009,3009,cake,35
3010,3010,lawmaker,97
3011,3011,virginia,43
3012,3012,meningitis_vaccine,18
3013,3013,released,56
3014,3014,increasingly,22
3015,3015,lowered,11
3016,3016,sweet_tooth,18
3017,3017,amount,44
3018,3018,containing,13
3019,3019,pepsi,11
3020,3020,argument,32
3021,3021,based,130
3022,3022,belly,99
3023,3023,wheat,43
3024,3024,bedbug,12
3025,3025,tweet,107
3026,3026,gynecologist,17
3027,3027,lawsuit,85
3028,3028,recovered,15
3029,3029,crazy,40
3030,3030,brilliant,11
3031,3031,frequent,25
3032,3032,ocd,12
3033,3033,thumb,10
3034,3034,amid,108
3035,3035,measles_vaccination,12
3036,3036,reconstruction,14
3037,3037,chef,52
3038,3038,ingredient,80
3039,3039,panic,31
3040,3040,transmission,23
3041,3041,fort,10
3042,3042,built,21
3043,3043,card,53
3044,3044,community,178
3045,3045,florida,118
3046,3046,leukemia,50
3047,3047,delivering,18
3048,3048,dish,105
3049,3049,study_suggests,169
3050,3050,puzzle,19
3051,3051,sequencing,19
3052,3052,unvaccinated,14
3053,3053,chronic_fatigue,19
3054,3054,diagnostic,13
3055,3055,fatigue,51
3056,3056,institute,17
3057,3057,tired,61
3058,3058,chair,25
3059,3059,daniel,10
3060,3060,bullet,11
3061,3061,weapon,20
3062,3062,infectious,30
3063,3063,latest,271
3064,3064,raise_concern,21
3065,3065,ucla,25
3066,3066,blood_thinner,18
3067,3067,thinner,32
3068,3068,queen,10
3069,3069,teaching,16
3070,3070,escape,11
3071,3071,allergic,41
3072,3072,consumer,168
3073,3073,fda_warns,52
3074,3074,comeback,21
3075,3075,immunization,11
3076,3076,ending,31
3077,3077,l,79
3078,3078,shopping,65
3079,3079,disneyland,32
3080,3080,illinois,33
3081,3081,replacement,78
3082,3082,warning_label,13
3083,3083,adolescent,11
3084,3084,printer,11
3085,3085,saskatoon,10
3086,3086,cheaper,19
3087,3087,faster,95
3088,3088,pleads,10
3089,3089,nationwide,14
3090,3090,requires,20
3091,3091,young_woman,28
3092,3092,california,350
3093,3093,disney,17
3094,3094,health_official,110
3095,3095,valentine,47
3096,3096,dealing,24
3097,3097,confirms_case,18
3098,3098,lifted,11
3099,3099,province,16
3100,3100,report_card,11
3101,3101,update,80
3102,3102,cardiovascular,20
3103,3103,icu,22
3104,3104,opioid,26
3105,3105,withdrawal,11
3106,3106,undergo,17
3107,3107,possibly,41
3108,3108,possibly_exposed,25
3109,3109,like_symptom,13
3110,3110,recovering,22
3111,3111,harm_good,10
3112,3112,anti_vaccine,10
3113,3113,drugmakers,26
3114,3114,required,22
3115,3115,disneyland_outbreak,10
3116,3116,er_visit,22
3117,3117,twist,27
3118,3118,rest,43
3119,3119,sarah,24
3120,3120,preemie,50
3121,3121,fact,161
3122,3122,nightshiftmd,24
3123,3123,rt_nightshiftmd,22
3124,3124,current,34
3125,3125,feature,41
3126,3126,seems,76
3127,3127,infographic,18
3128,3128,peter,22
3129,3129,cbc,23
3130,3130,food_industry,11
3131,3131,physician,67
3132,3132,daycare,12
3133,3133,association,25
3134,3134,specific,22
3135,3135,roadblock,11
3136,3136,whether,106
3137,3137,kimbrunhuber,59
3138,3138,rt_kimbrunhuber,54
3139,3139,chicago,27
3140,3140,infects,18
3141,3141,crowdfunding,13
3142,3142,dilemma,23
3143,3143,edmonton,11
3144,3144,audit,18
3145,3145,bias,17
3146,3146,loophole,14
3147,3147,income,61
3148,3148,nutrition,161
3149,3149,could_lead,17
3150,3150,feared,13
3151,3151,u_k,26
3152,3152,thanks,318
3153,3153,thrive,19
3154,3154,easily,23
3155,3155,cbcalerts,14
3156,3156,rt_cbcalerts,14
3157,3157,sexually,24
3158,3158,sexually_transmitted,10
3159,3159,std,14
3160,3160,transmitted,17
3161,3161,case_confirmed,10
3162,3162,h7n9,28
3163,3163,h7n9_bird,23
3164,3164,farmer,30
3165,3165,satisfied,18
3166,3166,effectiveness,16
3167,3167,mexican,18
3168,3168,june,20
3169,3169,cue,10
3170,3170,cbcthenational,11
3171,3171,respond,25
3172,3172,kind,84
3173,3173,alcoholic,27
3174,3174,high_rate,13
3175,3175,advisory,12
3176,3176,deadline,122
3177,3177,american_heart,21
3178,3178,argues,17
3179,3179,http,263
3180,3180,journalist,19
3181,3181,nina,21
3182,3182,rt_thecurrentcbc,10
3183,3183,thecurrentcbc,14
3184,3184,corporate,16
3185,3185,suggest,42
3186,3186,temperature,21
3187,3187,overwhelming,15
3188,3188,caregiving,17
3189,3189,j_j,49
3190,3190,alzheimer_drug,34
3191,3191,final,56
3192,3192,caregiver,57
3193,3193,minor,21
3194,3194,explore,20
3195,3195,nobody,15
3196,3196,dignity,12
3197,3197,political,48
3198,3198,status,46
3199,3199,with,1141
3200,3200,karenpaulscbc,11
3201,3201,rt_karenpaulscbc,11
3202,3202,older_adult,48
3203,3203,pneumonia,12
3204,3204,majority,28
3205,3205,compassion,14
3206,3206,p,40
3207,3207,p_e,22
3208,3208,montreal,14
3209,3209,quit_smoking,34
3210,3210,marketplace,143
3211,3211,offering,24
3212,3212,precaution,16
3213,3213,paradox,10
3214,3214,actually,197
3215,3215,orange,36
3216,3216,premium,173
3217,3217,alarming,15
3218,3218,administration,102
3219,3219,cross,36
3220,3220,artist,19
3221,3221,connect,16
3222,3222,serve,24
3223,3223,sends,36
3224,3224,push_back,11
3225,3225,antiviral,13
3226,3226,farmer_market,12
3227,3227,stall,18
3228,3228,also,190
3229,3229,bpa,28
3230,3230,calgary,17
3231,3231,md,24
3232,3232,eastern,18
3233,3233,population,50
3234,3234,usual,23
3235,3235,t,69
3236,3236,workout,612
3237,3237,smith,16
3238,3238,leading,58
3239,3239,mission,42
3240,3240,something,110
3241,3241,first_nation,27
3242,3242,bacterial,14
3243,3243,cry,14
3244,3244,carbon,13
3245,3245,pdakinhealth,13
3246,3246,proven,39
3247,3247,rt_pdakinhealth,13
3248,3248,share_story,29
3249,3249,candy,61
3250,3250,released_hospital,16
3251,3251,ebola_travel,17
3252,3252,turned,42
3253,3253,playing,50
3254,3254,ebola_outbreak_west_africa,18
3255,3255,shoot,15
3256,3256,spirit,30
3257,3257,calling,26
3258,3258,jennifer,26
3259,3259,psa,29
3260,3260,transferred,11
3261,3261,recent,40
3262,3262,show_sign,15
3263,3263,posture,10
3264,3264,aging,177
3265,3265,fetus,19
3266,3266,skype,19
3267,3267,slowing,20
3268,3268,create,84
3269,3269,including,65
3270,3270,prime,10
3271,3271,quite,21
3272,3272,caramel,17
3273,3273,caramel_apple,11
3274,3274,reached,15
3275,3275,cook,52
3276,3276,filled,10
3277,3277,impossible,17
3278,3278,chronic_disease,24
3279,3279,wearable,42
3280,3280,easy,356
3281,3281,ipad,16
3282,3282,brain_dead,16
3283,3283,acute,22
3284,3284,subsidy,129
3285,3285,preferred,12
3286,3286,dance,38
3287,3287,tainted,32
3288,3288,scary,96
3289,3289,fed,90
3290,3290,meningitis_outbreak,39
3291,3291,white,242
3292,3292,sensitive,19
3293,3293,comment,105
3294,3294,shocked,10
3295,3295,short_term,18
3296,3296,sodium,54
3297,3297,one,94
3298,3298,mumps,17
3299,3299,mumps_outbreak,11
3300,3300,federal_government,13
3301,3301,aerobic,13
3302,3302,risk_factor,47
3303,3303,navigating,10
3304,3304,season,219
3305,3305,contain,76
3306,3306,contain_ebola,26
3307,3307,curve,10
3308,3308,terrible,16
3309,3309,beef,47
3310,3310,go_viral,13
3311,3311,group_say,26
3312,3312,backyard,11
3313,3313,doc,174
3314,3314,terminal,21
3315,3315,make_sick,16
3316,3316,correct,13
3317,3317,magazine,44
3318,3318,friday,87
3319,3319,halifax,19
3320,3320,switzerland,10
3321,3321,inspiration,50
3322,3322,drug_maker,31
3323,3323,efficient,14
3324,3324,george,24
3325,3325,forest,11
3326,3326,according,79
3327,3327,complicated,30
3328,3328,implanted,11
3329,3329,mcmaster,22
3330,3330,turn_back,12
3331,3331,cubist,11
3332,3332,merck,111
3333,3333,prepares,14
3334,3334,purchase,47
3335,3335,harder,56
3336,3336,cuban,18
3337,3337,cuban_doctor,15
3338,3338,geneva,10
3339,3339,checking,14
3340,3340,dancer,10
3341,3341,inspires,21
3342,3342,nbc,20
3343,3343,brantly,16
3344,3344,kent,22
3345,3345,kent_brantly,13
3346,3346,mentalhealth,44
3347,3347,scientist_find,29
3348,3348,invasive,27
3349,3349,minimally,10
3350,3350,complication,50
3351,3351,hpv_vaccination,16
3352,3352,recommends,52
3353,3353,creating,26
3354,3354,independence,14
3355,3355,iphone,20
3356,3356,vision_loss,11
3357,3357,psychiatrist,20
3358,3358,infectious_disease,11
3359,3359,lyme,32
3360,3360,lyme_disease,27
3361,3361,senate,75
3362,3362,narcotic,16
3363,3363,request,29
3364,3364,voluntary,10
3365,3365,electronic_medical,14
3366,3366,ground_beef,10
3367,3367,walmart,12
3368,3368,authority,33
3369,3369,nutritional,20
3370,3370,simpler,10
3371,3371,tool,110
3372,3372,blanket,12
3373,3373,chest,35
3374,3374,insurance_coverage,16
3375,3375,around_world,20
3376,3376,elsewhere,13
3377,3377,r,55
3378,3378,mysterious,20
3379,3379,rethinking,16
3380,3380,combination,21
3381,3381,advertising,23
3382,3382,brother,20
3383,3383,fancy,15
3384,3384,twice,50
3385,3385,lift,111
3386,3386,excess,26
3387,3387,software,23
3388,3388,britain,57
3389,3389,buzz,15
3390,3390,mull,15
3391,3391,jama_current,22
3392,3392,uncertain,13
3393,3393,wounded,13
3394,3394,valley,18
3395,3395,beware,56
3396,3396,buyer,11
3397,3397,geneticist,11
3398,3398,mail,13
3399,3399,other,92
3400,3400,development,63
3401,3401,blue_cross,10
3402,3402,denies,15
3403,3403,hawaii,12
3404,3404,et,201
3405,3405,watch_live,50
3406,3406,checked,17
3407,3407,diarrhea,10
3408,3408,certain,70
3409,3409,information,53
3410,3410,august,14
3411,3411,madagascar,10
3412,3412,received,21
3413,3413,know_someone,14
3414,3414,someone,136
3415,3415,asking,26
3416,3416,returned,16
3417,3417,cessation,10
3418,3418,smoking_cessation,10
3419,3419,network,154
3420,3420,syphilis,10
3421,3421,intense,21
3422,3422,tobacco_product,12
3423,3423,bucket_challenge,18
3424,3424,conversation,52
3425,3425,great,395
3426,3426,license,18
3427,3427,hospitalization,26
3428,3428,reason,343
3429,3429,client,46
3430,3430,read,370
3431,3431,bonus,26
3432,3432,main,36
3433,3433,constipation,17
3434,3434,oncologist,10
3435,3435,wipe,13
3436,3436,choose,102
3437,3437,upholds,13
3438,3438,center,150
3439,3439,showing,37
3440,3440,contracted_ebola,14
3441,3441,decide,48
3442,3442,adequate,14
3443,3443,damaged,14
3444,3444,contact_lens,14
3445,3445,f,103
3446,3446,host,40
3447,3447,without_border,10
3448,3448,sterilization,29
3449,3449,ranked,21
3450,3450,research_show,39
3451,3451,dallas,189
3452,3452,dallas_ebola,41
3453,3453,settle,47
3454,3454,detail,158
3455,3455,deployment,11
3456,3456,imposes,11
3457,3457,lymphoma,12
3458,3458,committee,23
3459,3459,little_known,15
3460,3460,fade,13
3461,3461,maine,49
3462,3462,maine_nurse,10
3463,3463,town,38
3464,3464,laundry,12
3465,3465,considers,21
3466,3466,community_health,27
3467,3467,homeless_people,14
3468,3468,amber,20
3469,3469,amber_vinson,18
3470,3470,trained,27
3471,3471,vinson,21
3472,3472,department,31
3473,3473,winning,18
3474,3474,veggie,204
3475,3475,visa,13
3476,3476,studied,14
3477,3477,hockey_player,11
3478,3478,spanish,54
3479,3479,application,30
3480,3480,inspired,61
3481,3481,journal,54
3482,3482,respect,12
3483,3483,overdose,39
3484,3484,overdose_death,11
3485,3485,dedicated,14
3486,3486,nurse_practitioner,16
3487,3487,practitioner,19
3488,3488,compared,23
3489,3489,announce,16
3490,3490,ceo,110
3491,3491,hospital_ceo,12
3492,3492,human_gene,12
3493,3493,patent,60
3494,3494,moon,12
3495,3495,oregon,72
3496,3496,residency,10
3497,3497,follows,17
3498,3498,that,492
3499,3499,everywhere,25
3500,3500,west_african,35
3501,3501,split,26
3502,3502,round,45
3503,3503,shrink,21
3504,3504,perspective,20
3505,3505,conference,42
3506,3506,louisiana,13
3507,3507,south_africa,18
3508,3508,teacher,41
3509,3509,prep,27
3510,3510,hickox,13
3511,3511,kaci,10
3512,3512,kaci_hickox,10
3513,3513,expert_urge,10
3514,3514,finally,50
3515,3515,ebola_mission,14
3516,3516,returning,32
3517,3517,secretary,33
3518,3518,contract_ebola,18
3519,3519,texas_nurse,12
3520,3520,chew,15
3521,3521,donut,12
3522,3522,exposed_ebola,17
3523,3523,psa_test,12
3524,3524,d68,26
3525,3525,enterovirus,54
3526,3526,enterovirus_d68,25
3527,3527,letting,21
3528,3528,politician,22
3529,3529,economy,36
3530,3530,dallas_nurse,34
3531,3531,nina_pham,19
3532,3532,pham,19
3533,3533,pakistan,35
3534,3534,ebola_epidemic,44
3535,3535,indoor,23
3536,3536,shooting,33
3537,3537,tried,56
3538,3538,gluten,112
3539,3539,gluten_free,66
3540,3540,york_city,45
3541,3541,korea,25
3542,3542,tourist,16
3543,3543,arrive,20
3544,3544,vial,12
3545,3545,loved,61
3546,3546,loved_one,23
3547,3547,updated,26
3548,3548,ebola_stricken,20
3549,3549,borne,29
3550,3550,mosquito_borne,20
3551,3551,about,451
3552,3552,ebolafacts,10
3553,3553,fact_behind,11
3554,3554,contracting,18
3555,3555,join_et,10
3556,3556,truth,65
3557,3557,airborne,16
3558,3558,paralyzed,38
3559,3559,truth_behind,11
3560,3560,adriearsenault,17
3561,3561,forget,88
3562,3562,losing,148
3563,3563,movie,62
3564,3564,deadliest,10
3565,3565,came,33
3566,3566,monday,78
3567,3567,ebola_zone,12
3568,3568,psychologist,37
3569,3569,career,57
3570,3570,cruise,36
3571,3571,cruise_ship,21
3572,3572,czar,24
3573,3573,quarantined,29
3574,3574,protocol,26
3575,3575,expanding,28
3576,3576,ohio,52
3577,3577,glove,17
3578,3578,checkup,15
3579,3579,setting,35
3580,3580,congressional,11
3581,3581,contribute,23
3582,3582,atlanta,39
3583,3583,took,46
3584,3584,deliver,47
3585,3585,apartment,13
3586,3586,arrived,12
3587,3587,rage,21
3588,3588,generic,83
3589,3589,generic_drug,21
3590,3590,ability,38
3591,3591,mortality,31
3592,3592,mirror,14
3593,3593,base,15
3594,3594,isolated,24
3595,3595,nuclear,18
3596,3596,high_school,51
3597,3597,batch,13
3598,3598,inner,29
3599,3599,threaten,22
3600,3600,surprising,182
3601,3601,shed_light,27
3602,3602,everybody,15
3603,3603,discount,20
3604,3604,initial,13
3605,3605,hotel,26
3606,3606,ramp,16
3607,3607,profession,20
3608,3608,near_death,14
3609,3609,announcement,11
3610,3610,officer,23
3611,3611,targeting,10
3612,3612,suing,16
3613,3613,aide,16
3614,3614,touched,12
3615,3615,glowing,11
3616,3616,peak,21
3617,3617,faq,28
3618,3618,pathogen,16
3619,3619,francis,28
3620,3620,lawyer,27
3621,3621,cdc_chief,11
3622,3622,receiving,22
3623,3623,nasal,12
3624,3624,spanish_nurse,19
3625,3625,professional,180
3626,3626,unveil,11
3627,3627,come_back,12
3628,3628,live_chat,66
3629,3629,now,25
3630,3630,biopsy,10
3631,3631,connection,26
3632,3632,very,55
3633,3633,mers_patient,17
3634,3634,detected,19
3635,3635,creative,40
3636,3636,http_youtube,10
3637,3637,watch_video,16
3638,3638,word,101
3639,3639,closely,13
3640,3640,kendall,10
3641,3641,watching,49
3642,3642,23andme,18
3643,3643,donate,21
3644,3644,mention,38
3645,3645,ebolaoutbreak,19
3646,3646,totally,28
3647,3647,tough_choice,17
3648,3648,easier,95
3649,3649,sure,157
3650,3650,contained,10
3651,3651,monrovia,25
3652,3652,telling,22
3653,3653,earnings,10
3654,3654,help_ease,15
3655,3655,they,205
3656,3656,increased,72
3657,3657,zmapp,24
3658,3658,rain,11
3659,3659,fry,21
3660,3660,lie,14
3661,3661,louse,14
3662,3662,newest,20
3663,3663,began,23
3664,3664,elevated,10
3665,3665,moderate,38
3666,3666,college,124
3667,3667,commercial,19
3668,3668,o,49
3669,3669,consequence,33
3670,3670,researcher_find,36
3671,3671,knee,101
3672,3672,solved,56
3673,3673,district,18
3674,3674,documentary,27
3675,3675,following,65
3676,3676,cdcgov,123
3677,3677,drfriedencdc,36
3678,3678,stroke_victim,10
3679,3679,wonder,37
3680,3680,nejm,29
3681,3681,shutdown,46
3682,3682,historic,10
3683,3683,melt,11
3684,3684,became,25
3685,3685,suspect,18
3686,3686,supporter,16
3687,3687,peace,19
3688,3688,disturbing,11
3689,3689,last_minute,23
3690,3690,beyond,61
3691,3691,enjoy,117
3692,3692,waistline,52
3693,3693,fascinating,37
3694,3694,iii,16
3695,3695,privacy,35
3696,3696,highly,35
3697,3697,shelf,24
3698,3698,plagued,13
3699,3699,before,139
3700,3700,doesn,88
3701,3701,wearing,16
3702,3702,after,465
3703,3703,rally,23
3704,3704,adulthood,15
3705,3705,position,24
3706,3706,housing,22
3707,3707,slash,28
3708,3708,september,12
3709,3709,cocaine,24
3710,3710,fall_short,19
3711,3711,genetics,23
3712,3712,managed,22
3713,3713,lab,38
3714,3714,cooler,11
3715,3715,nile,30
3716,3716,west_nile,30
3717,3717,dairy,40
3718,3718,pay,97
3719,3719,le_likely,50
3720,3720,newlink,16
3721,3721,throat_cancer,11
3722,3722,pace,24
3723,3723,supplier,13
3724,3724,elder,10
3725,3725,leading_cause,23
3726,3726,fast_track,12
3727,3727,johnson_johnson,22
